user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url,lat,lng
1089278956560363520,1215565877917208581,2020-01-10T09:27:44Z,planetaryhealt3,"A must read paper!-’Overall, the findings of this literature review confirmed the importance of local #climatic conditions for the epidemic risk of dengue, Zika virus and chikungunya outbreaks...’ #@lizgrant360 #@GlobalHealthEdi  #@JoacimRocklov #@tozan_yesim https://t.co/8StGOtssx8",Twitter for iPhone,259,,,,TRUE,FALSE,1,0,,,climatic,,twitter.com/tozan_yesim/st…,https://t.co/8StGOtssx8,https://twitter.com/tozan_yesim/status/1215454252224655360,,,,,,,,,,,en,1215454252224655360,"Our latest paper - check it out! Reviewing estimates of the basic reproduction number for #dengue, #Zika and #chikungunya across global climate zones: https://t.co/RdNSZJah1T @UmeaUniversity @nyupublichealth @ECDC_EU @JoacimRocklov",2020-01-10T02:04:10Z,Twitter for iPhone,7,3,877127713957588992,tozan_yesim,Yesim Tozan,29,37,42,"New York, NY","",FALSE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/planetaryhealt3/status/1215565877917208581,Planetary Health Lab,"Edinburgh, Scotland",Planetary Health-Complex System Theory-@Climate Change-Science & Technology- ECOMINDBOT-Mental Health- @GlobalHealthEdi #SDGs,https://t.co/kRDky4wvCV,FALSE,113,331,0,679,931,2019-01-26T21:48:35Z,FALSE,https://t.co/kRDky4wvCV,http://www.planetaryhealthlab.com,,https://pbs.twimg.com/profile_banners/1089278956560363520/1548542870,,http://pbs.twimg.com/profile_images/1165399652189048832/eA0bNBcY_normal.jpg,,
786216908,1215544537214414848,2020-01-10T08:02:56Z,Samitivej,"In addition to carrying dengue fever, mosquitoes are also capable of spreading chikungunya disease. Both diseases are equally dangerous, especially when contracted by children. #Chikungunya #Dengue",Twitter for Advertisers,197,,,,FALSE,FALSE,3,2,,,Chikungunya|Dengue,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Samitivej/status/1215544537214414848,Samitivej Hospital,"Vadhana, Bangkok","Samitivej is a JCI-accredited hospital in Bangkok, Thailand, providing world-class care for the entire family",https://t.co/gQa6er2oJT,FALSE,5121,80,4,656,120,2012-08-28T04:52:52Z,FALSE,https://t.co/gQa6er2oJT,https://www.samitivejhospitals.com/,,https://pbs.twimg.com/profile_banners/786216908/1574676608,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/849271296990957568/VjiI5lLB_normal.jpg,,
122279472,1215501458071642113,2020-01-10T05:11:45Z,JohnP1752,Pattaya officials warn residents about outbreak of Chikungunya virus - https://t.co/inBkRkRZNF,Twitter Web App,94,,,,FALSE,FALSE,0,0,,,,,thethaiger.com/hot-news/envir…,https://t.co/inBkRkRZNF,https://thethaiger.com/hot-news/environment/pattaya-officials-warn-residents-about-outbreak-of-chikungunya-virus,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/JohnP1752/status/1215501458071642113,JohnP,"","Justice, People's Rights, Free Speech, Rule of Law, Against Neo Liberalism and Climate Change Deniers.",,FALSE,1579,1179,52,52427,6823,2010-03-12T05:30:32Z,FALSE,,,,https://pbs.twimg.com/profile_banners/122279472/1553146716,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1108603506397609984/N4XfpUbQ_normal.png,,
877127713957588992,1215454252224655360,2020-01-10T02:04:10Z,tozan_yesim,"Our latest paper - check it out! Reviewing estimates of the basic reproduction number for #dengue, #Zika and #chikungunya across global climate zones: https://t.co/RdNSZJah1T @UmeaUniversity @nyupublichealth @ECDC_EU @JoacimRocklov",Twitter for iPhone,231,,,,FALSE,FALSE,7,3,,,dengue|Zika|chikungunya,,doi.org/10.1016/j.envr…,https://t.co/RdNSZJah1T,https://doi.org/10.1016/j.envres.2020.109114#.XhfalBhavKA.twitter,,,,,,,,,20660144|3344272719|204752573|877130754941177857,UmeaUniversity|nyupublichealth|ECDC_EU|JoacimRocklov,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/tozan_yesim/status/1215454252224655360,Yesim Tozan,"New York, NY","",,FALSE,29,37,0,42,54,2017-06-20T11:35:18Z,FALSE,,,,https://pbs.twimg.com/profile_banners/877127713957588992/1569650978,,http://pbs.twimg.com/profile_images/1177827682966540288/X7eNbZfZ_normal.jpg,,
343417039,1215358473568808960,2020-01-09T19:43:35Z,BiologicalB,Targeting Chikungunya virus by computational approaches from viral biology to the development of therapeutic strategies.: Chikungunya virus CHIKV is the causative agent of Chikungunya fever a reemerging infectious disease. This disease can cause severe… https://t.co/tZprq1D61B,dlvr.it,277,,,,FALSE,FALSE,0,1,,,,,bioportfol.io/RMlD9Y,https://t.co/tZprq1D61B,http://bioportfol.io/RMlD9Y,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/BiologicalB/status/1215358473568808960,Biologicals,"England, United Kingdom","Track the latest #Biologicals news, research, clinical trials, companies and reports. Continuously updated from 500+ news, research publications.",http://t.co/cEeaRqN1FA,FALSE,233,34,35,49171,0,2011-07-27T15:02:46Z,FALSE,http://t.co/cEeaRqN1FA,http://www.bioportfolio.com/biologicals,,https://pbs.twimg.com/profile_banners/343417039/1445007820,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2322204948/vny6ckshtzv7k19w8xlt_normal.jpeg,,
1376751619,1213909046694006784,2020-01-05T19:44:04Z,SequencingDNA,Continual circulation of ECSA genotype and identification of a novel mutation I317V in E1 gene of Chikungunya viral strains in southern India during 20152016.: Chikungunya a mosquitoborne disease caused by Chikungunya virus CHIKV continues to… https://t.co/wi5XQEBYmg #sequencing,dlvr.it,279,,,,FALSE,FALSE,0,1,,,sequencing,,bioportfol.io/RMTfsp,https://t.co/wi5XQEBYmg,http://bioportfol.io/RMTfsp,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/SequencingDNA/status/1213909046694006784,DNA Sequencing,"England, United Kingdom","Track the latest #DNASequencing news, research, clinical trials, companies and reports. Continuously updated from 500+ news, research publications.",http://t.co/MMpJO4fFCF,FALSE,141,11,3,13974,0,2013-04-24T10:49:21Z,FALSE,http://t.co/MMpJO4fFCF,http://www.bioportfolio.com/dna-sequencing/,,https://pbs.twimg.com/profile_banners/1376751619/1445008755,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/655040251291914240/K2yFWwgD_normal.png,,
1376751619,1215358465440223233,2020-01-09T19:43:33Z,SequencingDNA,Persistence of chikungunya ECSA genotype and local outbreak in an upper medium class neighborhood in Northeast Brazil.: The chikungunya EastCentralSouthAfrica virus lineage CHIKVECSA was first detected in Brazil in the municipality of Feira… https://t.co/xRQkxn1lJi #sequencing,dlvr.it,277,,,,FALSE,FALSE,0,1,,,sequencing,,bioportfol.io/RMlD4V,https://t.co/xRQkxn1lJi,http://bioportfol.io/RMlD4V,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/SequencingDNA/status/1215358465440223233,DNA Sequencing,"England, United Kingdom","Track the latest #DNASequencing news, research, clinical trials, companies and reports. Continuously updated from 500+ news, research publications.",http://t.co/MMpJO4fFCF,FALSE,141,11,3,13974,0,2013-04-24T10:49:21Z,FALSE,http://t.co/MMpJO4fFCF,http://www.bioportfolio.com/dna-sequencing/,,https://pbs.twimg.com/profile_banners/1376751619/1445008755,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/655040251291914240/K2yFWwgD_normal.png,,
3222921301,1215325360558047232,2020-01-09T17:32:00Z,avoiceforchoice,".@US_FDA #FastTrack means vaccine bypasses significant #safety testing and rushed to market. That means more people harmed by #sideeffects, just like #HPVvaccine which was fast-tracked. Only 115 cases of #chikungunya in the US in 2019, 0 deaths. Why rush? https://t.co/bSnFak0vQP",TweetDeck,279,,,,FALSE,FALSE,11,6,,,FastTrack|safety|sideeffects|HPVvaccine|chikungunya,,vaxbeforetravel.com/chikungunya-va…,https://t.co/bSnFak0vQP,https://www.vaxbeforetravel.com/chikungunya-vaccine-vla1553-monovalent-single-dose-live-attenuated-vaccine-candidate,,,,,,,,,208120290,US_FDA,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/avoiceforchoice/status/1215325360558047232,A Voice For Choice Advocacy,"","",https://t.co/zuL6JWQXPW,FALSE,5393,644,156,21166,2135,2015-05-22T02:58:19Z,FALSE,https://t.co/zuL6JWQXPW,http://www.avoiceforchoiceadvocacy.org,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1159316225521934336/7Dk_y39I_normal.jpg,,
804594552094998528,1215298213898485761,2020-01-09T15:44:07Z,GlobalVectorHub,"@GloPID_R Highlights 1:
• Global expansion of #chikungunya virus is possible because it established a urban transmission cycle using #Aedes vectors.
• #Mayaro virus uses #Haemagogus species and non-human primates for transmission, with humans representing incidental hosts.",Twitter Web App,263,1215297381136314368,804594552094998528,GlobalVectorHub,FALSE,FALSE,0,0,,,chikungunya|Aedes|Mayaro|Haemagogus,,,,,,,,,,,,,913748555248160769,GloPID_R,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GlobalVectorHub/status/1215298213898485761,GlobalVectorHub,"London, England","An open-access, interactive resource, transforming vector control research and revolutionising preparedness response capacity for vector-borne disease outbreaks",https://t.co/cOULVsXWox,FALSE,1232,2361,11,1502,4273,2016-12-02T07:54:24Z,FALSE,https://t.co/cOULVsXWox,https://www.lshtm.ac.uk/research/centres-projects-groups/globalvectorhub,,https://pbs.twimg.com/profile_banners/804594552094998528/1507729568,,http://pbs.twimg.com/profile_images/918107703683244033/sm0pEetq_normal.jpg,,
872671224626909184,1215285866672873478,2020-01-09T14:55:04Z,DrDanielVillela,"Insecticide resistance places some fitness costs to Ae. aegypti mosquitoes, even if carrying Wolbachia, which is a promising approach in terms of biological control of diseases such as dengue, Zika, chikungunya.",Twitter Web App,211,1215285041946923009,872671224626909184,DrDanielVillela,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/DrDanielVillela/status/1215285866672873478,Daniel,"",Ex nihilo nihil fit,,FALSE,19,148,0,18,11,2017-06-08T04:26:48Z,FALSE,,,,,,http://pbs.twimg.com/profile_images/881354796351062016/7rmYsUf0_normal.jpg,,
783659851822067712,1215249435816550400,2020-01-09T12:30:18Z,HHLGroupLimited,One tick bite left me deaf after toothache turned out to be Lyme Disease – but doctors treated my illness like a joke  #vitalprotection #lymedisease #lymesucks  #lyme #lymewarrior #borrelia #ticks https://t.co/y6QCrWgBRq https://t.co/rwBmA1RF5N,Hootsuite Inc.,244,,,,FALSE,FALSE,1,0,,,vitalprotection|lymedisease|lymesucks|lyme|lymewarrior|borrelia|ticks,,thesun.co.uk/fabulous/10545…|outbreaknewstoday.com/rio-de-janeiro…,https://t.co/y6QCrWgBRq|https://t.co/rwBmA1RF5N,https://www.thesun.co.uk/fabulous/10545962/tick-bite-lyme-disease-doctors-illness-joke/|http://outbreaknewstoday.com/rio-de-janeiro-reports-300-percent-increase-in-chikungunya-15087/,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/HHLGroupLimited/status/1215249435816550400,HHLGroup,"London, England","HHL Group produce an extensive range of #antimicrobial #antibacterial and #antifungal #antiinsect and oil, water, stain release and #repellency applications.",https://t.co/x77GQEOAoZ,FALSE,239,329,10,5642,2413,2016-10-05T13:27:23Z,FALSE,https://t.co/x77GQEOAoZ,http://www.hhlgrouplimited.com,,https://pbs.twimg.com/profile_banners/783659851822067712/1476026346,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/956176651771105280/fbTtm0E-_normal.jpg,,
72150847,1215233789078708224,2020-01-09T11:28:07Z,Najma_WonderW,"To treat #chikungunya virus, Take medicine such as acetaminophen (Tylenol®) or paracetamol to reduce fever&amp;pain. Do not take aspirin and other non-steroidal anti-inflammatory drugs” #somalia #Kaduudiyoow",Twitter for iPhone,207,,,,FALSE,FALSE,0,0,,,chikungunya|somalia|Kaduudiyoow,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Najma_WonderW/status/1215233789078708224,😁,Motherland state of Mind,"“There have been tyrants and murderers, and for a time, they can seem invincible, but in the end, they always fall. Think of it--always”",,FALSE,3872,456,34,20764,11315,2009-09-06T23:28:34Z,FALSE,,,,https://pbs.twimg.com/profile_banners/72150847/1577555600,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1197196811657777153/XMEIxbrG_normal.jpg,,
72150847,1215231038416441344,2020-01-09T11:17:12Z,Najma_WonderW,"There is a outbreak of Chikungunya= Kaduudiye in #Mogadishu #Somalia,  this disease is scary because there is no treatment.",Twitter for iPhone,123,,,,FALSE,FALSE,0,0,,,Mogadishu|Somalia,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Najma_WonderW/status/1215231038416441344,😁,Motherland state of Mind,"“There have been tyrants and murderers, and for a time, they can seem invincible, but in the end, they always fall. Think of it--always”",,FALSE,3872,456,34,20764,11315,2009-09-06T23:28:34Z,FALSE,,,,https://pbs.twimg.com/profile_banners/72150847/1577555600,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1197196811657777153/XMEIxbrG_normal.jpg,,
4901919879,1215225611121254401,2020-01-09T10:55:38Z,outbreaksci,New #chikungunya preprint: Mono-ADP-ribosylation by ARTD10 restricts Chikungunya virus replication by interfering with the proteolytic activity of nsP2 https://t.co/ISb004Orla,preprint-alert,175,,,,FALSE,FALSE,2,0,,,chikungunya,,dx.doi.org/10.1101/2020.0…,https://t.co/ISb004Orla,http://dx.doi.org/10.1101/2020.01.07.896977,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/outbreaksci/status/1215225611121254401,Outbreak Science,United States,A new nonprofit to advance the science of outbreak response.,https://t.co/gmGe6Wckkh,FALSE,379,36,5,4307,10,2016-02-12T17:40:15Z,FALSE,https://t.co/gmGe6Wckkh,http://outbreakscience.org,,https://pbs.twimg.com/profile_banners/4901919879/1499197808,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/952893328864849921/cnRdytsD_normal.jpg,,
748908558066982916,1215156393977810944,2020-01-09T06:20:35Z,biorxiv_micrbio,Zika and dengue but not chikungunya are associated with Guillain-Barre syndrome in Mexico: a case-control study  https://t.co/TkCX5vAJFW #biorxiv_micrbio,biorxiv_micrbio,153,,,,FALSE,FALSE,2,2,,,biorxiv_micrbio,,biorxiv.org/cgi/content/sh…,https://t.co/TkCX5vAJFW,https://biorxiv.org/cgi/content/short/2020.01.08.898403v1,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/biorxiv_micrbio/status/1215156393977810944,bioRxiv Microbiology,"","",,FALSE,5722,0,56,5356,0,2016-07-01T15:58:09Z,FALSE,,,,,,http://pbs.twimg.com/profile_images/748932290835800064/SueV-zBl_normal.jpg,,
1949132852,1215156393071775745,2020-01-09T06:20:35Z,biorxivpreprint,Zika and dengue but not chikungunya are associated with Guillain-Barre syndrome in Mexico: a case-control study  https://t.co/1jbYl9QBNG #bioRxiv,biorxiv_connect,145,,,,FALSE,FALSE,7,1,,,bioRxiv,,biorxiv.org/cgi/content/sh…,https://t.co/1jbYl9QBNG,https://biorxiv.org/cgi/content/short/2020.01.08.898403v1,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/biorxivpreprint/status/1215156393071775745,bioRxiv,New York,The non-profit preprint server for the life sciences,http://t.co/3zuYuatEJH,FALSE,44367,0,508,69613,12,2013-10-09T12:04:06Z,FALSE,http://t.co/3zuYuatEJH,http://biorxiv.org,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/956882186996662272/lwyH1HFe_normal.jpg,,
1153584669226491904,1215069025752903680,2020-01-09T00:33:25Z,usmle20192020,"Chikungunya (togavirus), causes elevations of hepatic enzymes, but usually causes lymphopenia and thrombocytopenia. #usmle",twittbot.net,122,,,,FALSE,FALSE,2,0,,,usmle,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/usmle20192020/status/1215069025752903680,Study For Usmle20192020(BOT+α),Japan,"",,FALSE,574,1341,2,10001,46,2019-07-23T08:36:32Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1153584669226491904/1569454497,,http://pbs.twimg.com/profile_images/1177003662599581696/4G0FjC6f_normal.jpg,,
1155935833335259136,1214989235247353856,2020-01-08T19:16:21Z,locke_marissa,New publication from the Lenschow Lab in the Journal of Virology describing the differential roles of type I interferon subtypes during chikungunya virus infection!  Congrats to all involved! https://t.co/PXk1f3ILkZ,Twitter Web App,215,,,,FALSE,FALSE,7,0,,,,,jvi.asm.org/content/94/1/e…,https://t.co/PXk1f3ILkZ,https://jvi.asm.org/content/94/1/e00841-19,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/locke_marissa/status/1214989235247353856,Marissa Locke,"",Immunologist and science communicator @WUSTL curious about the host pathogenesis of chikungunya virus with a special interest in innate immunity,,FALSE,37,191,0,17,138,2019-07-29T20:19:13Z,FALSE,,,,,,http://pbs.twimg.com/profile_images/1155935967540199424/DMqjHQWp_normal.jpg,,
1052995069630996480,1214948532093882368,2020-01-08T16:34:37Z,lasanchezvargas,"Use of Nanotrap Particles for the Capture and Enrichment of Zika, Chikungunya and Dengue Viruses in Urine https://t.co/deW2xxm7It https://t.co/Wl516iU0CP",Twitter Web App,129,,,,FALSE,FALSE,1,0,,,,,pubmed.ncbi.nlm.nih.gov/31910225/,https://t.co/deW2xxm7It,https://pubmed.ncbi.nlm.nih.gov/31910225/,http://pbs.twimg.com/media/ENxdP7JXYAEhI7e.jpg,https://t.co/Wl516iU0CP,https://twitter.com/lasanchezvargas/status/1214948532093882368/photo/1,photo,http://pbs.twimg.com/media/ENxdP7JXYAEhI7e.jpg,https://t.co/Wl516iU0CP,https://twitter.com/lasanchezvargas/status/1214948532093882368/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/lasanchezvargas/status/1214948532093882368,lasanchezvargas,"Rhode Island, USA","Postdoctoral researcher 🇲🇽 at Institute for #Immunology and Informatics at the University of Rhode Island 🇺🇸, https://t.co/ZXeXe4CQzE",https://t.co/LXBWX2K6ri,FALSE,80,659,0,163,342,2018-10-18T18:49:23Z,FALSE,https://t.co/LXBWX2K6ri,http://orcid.org/0000-0003-4622-5427,,https://pbs.twimg.com/profile_banners/1052995069630996480/1552068957,,http://pbs.twimg.com/profile_images/1144089698358505474/BCGujswD_normal.jpg,,
728391424501231616,1214936842216165376,2020-01-08T15:48:10Z,talk_about_sci,NHMO: a novel transition system for caesium-dependent Chikungunya virus,talk_about_science,71,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/talk_about_sci/status/1214936842216165376,Talk About Science,"","I'm just a bot talking about science or at least things sounding like science, sometimes. (c/o @harry_caufield)",,FALSE,137,79,14,156176,2,2016-05-06T01:10:23Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/866003592209022978/tyxEpDZs_normal.jpg,,
306173970,1214913394500915200,2020-01-08T14:14:59Z,Pleitez1970,"Chikungunya in Latin America? I share our experience of the cases we attended in our Hospital: they are babies who had fever (greater than 38.0C and hyperalgesia in the first 24 hours of life. #Chikungunya 
@minsalud @jmlloreda1 @jramonfernandez @EBNEO 
https://t.co/cxRymi8MFq https://t.co/PLPhFu7iW0",Twitter Web App,277,,,,FALSE,FALSE,11,5,,,Chikungunya,,ijidonline.com/article/S1201-…,https://t.co/cxRymi8MFq,https://www.ijidonline.com/article/S1201-9712(16)31166-3/fulltext,http://pbs.twimg.com/media/ENw9Sl_XYAEIslr.jpg,https://t.co/PLPhFu7iW0,https://twitter.com/Pleitez1970/status/1214913394500915200/photo/1,photo,http://pbs.twimg.com/media/ENw9Sl_XYAEIslr.jpg|http://pbs.twimg.com/media/ENw9SmBXUAA9dgf.png,https://t.co/PLPhFu7iW0|https://t.co/PLPhFu7iW0,https://twitter.com/Pleitez1970/status/1214913394500915200/photo/1|https://twitter.com/Pleitez1970/status/1214913394500915200/photo/1,,110993207|1150432981980536834|85924352|294155891,minsalud|jmlloreda1|jramonfernandez|EBNEO,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Pleitez1970/status/1214913394500915200,Dr. Jorge Pleitez,San Salvador,"PREMIO NACIONAL DE MEDICINA 
#Pediatria, #Neonatology, #Research #preemie
Comprometido con la salud infantil de un gran pais: El Salvador
#Losniñosdetrasdelmuro",https://t.co/VoMcYVfPo7,FALSE,239,495,1,2027,2190,2011-05-27T12:26:19Z,FALSE,https://t.co/VoMcYVfPo7,https://www.researchgate.net/profile/Jorge_Pleitez_Navarrete,,https://pbs.twimg.com/profile_banners/306173970/1575340511,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/985325397805096981/UQOGvDoe_normal.jpg,,
500633451,1214861306961903616,2020-01-08T10:48:01Z,MajumdarSid,"Modi + Shah = Mosha (a mosquito in bengali) can really suck your blood out if you dont spray repellents in your house or drive them out. They can only bring disaster in ur life - dengue, chikungunya, malaria etc etc. @IndiaToday @ndtv @ABPNews",Twitter Web App,243,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,19897138|37034483|39240673,IndiaToday|ndtv|ABPNews,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/MajumdarSid/status/1214861306961903616,Siddhartha Majumdar INC 🇮🇳,"West Bengal, India","'India is my country and all Indians are my brothers and sisters. I love my country and I am proud of its rich and varied heritage.'
INC - Lok Sabha Fellow",,FALSE,162,102,3,4039,3370,2012-02-23T09:46:45Z,FALSE,,,,https://pbs.twimg.com/profile_banners/500633451/1443690502,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1208315560406196224/JatDFq4V_normal.jpg,,
1067303495852806144,1214835963320365062,2020-01-08T09:07:18Z,bugshieldcloths,"If the current rate of emission continues, by 2050, more than half of the world’s population will live within the reach of Aedes Aegypti—the mosquito causes #dengue fever or #chikungunya 
Blog link https://t.co/dkzY7K8I8p 
#climatechange #globalwarming 
#indiaagainstmosquito",Twitter for iPhone,275,,,,FALSE,FALSE,1,0,,,dengue|chikungunya|climatechange|globalwarming|indiaagainstmosquito,,bit.ly/37HFgEz,https://t.co/dkzY7K8I8p,http://bit.ly/37HFgEz,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/bugshieldcloths/status/1214835963320365062,BugShield Clothing,"Patiala, India","Bugshield is a specialise clothing brand with Insect Shield® tech which converts apparel into long-lasting, effective & convenient insect protection.",https://t.co/l8q7E7TaKs,FALSE,68,201,1,114,426,2018-11-27T06:25:57Z,FALSE,https://t.co/l8q7E7TaKs,http://www.bugshieldclothing.com,,https://pbs.twimg.com/profile_banners/1067303495852806144/1546443269,,http://pbs.twimg.com/profile_images/1071484657919762434/LXanf3nI_normal.jpg,,
1214787270072586240,1214790787772358656,2020-01-08T06:07:48Z,Charmmy94060237,"@narendramodi Now there are a lot of disease in Djibouti like Chikungunya and Dengue, our Indian Ambassador can do voluntarily service by taking 4-5 Indian qualified Doctors and give free Saline and Medicines to locals . Educate people ,",Twitter for iPhone,223,1214710503437733890,18839785,narendramodi,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,18839785,narendramodi,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Charmmy94060237/status/1214790787772358656,Charmmy,"","",,FALSE,0,7,0,11,0,2020-01-08T05:54:02Z,FALSE,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
864002279438823425,1214782131584393216,2020-01-08T05:33:24Z,nithin_zen,"@TheKnightComet As long it is not a vote bank or identity politics we can say -

this many, so n so died in protests.

Also how many Muslims died in road accidents, health related issues(chikungunya, dengu, ... )

If u read till here, then hopefully u look at it objectively also 👍🏽🙏🏽🤔",Twitter for Android,269,1214766109284454400,1072177567099170819,TheKnightComet,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,1072177567099170819,TheKnightComet,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/nithin_zen/status/1214782131584393216,Nithin Juicewala⚡Juice guy🔋,"Chennai,TN  ~  Kannur, Kerala","🙏 Respect, Care & Love self foremost 
👍😉😊☯",https://t.co/q0IWevsfAL,FALSE,150,1070,0,3596,36569,2017-05-15T06:19:30Z,FALSE,https://t.co/q0IWevsfAL,https://www.linkedin.com/in/NithinPrabhakaran,,https://pbs.twimg.com/profile_banners/864002279438823425/1506582755,,http://pbs.twimg.com/profile_images/976671134241337345/ykxY8iye_normal.jpg,,
